time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(m/s)
2022-01-02T04:00:26.875000,26.85,195.4075608
2022-01-02T04:00:26.925000,26.9,202.6141294
2022-01-02T04:00:26.975000,26.95,189.3680756
2022-01-02T04:00:27.025000,27,158.9769655
2022-01-02T04:00:27.075000,27.05,184.1298835
2022-01-02T04:00:27.125000,27.1,175.0593389
2022-01-02T04:00:27.175000,27.15,195.1701234
2022-01-02T04:00:27.225000,27.2,223.9574847
2022-01-02T04:00:27.275000,27.25,144.1902589
2022-01-02T04:00:27.325000,27.3,185.0775628
2022-01-02T04:00:27.375000,27.35,287.542129
2022-01-02T04:00:27.425000,27.4,210.9270935
2022-01-02T04:00:27.475000,27.45,127.0998943
2022-01-02T04:00:27.525000,27.5,190.8450267
2022-01-02T04:00:27.575000,27.55,237.3788146
2022-01-02T04:00:27.625000,27.6,200.287582
2022-01-02T04:00:27.675000,27.65,251.3581507
2022-01-02T04:00:27.725000,27.7,204.5288263
2022-01-02T04:00:27.775000,27.75,125.9692009
2022-01-02T04:00:27.825000,27.8,335.2850914
2022-01-02T04:00:27.875000,27.85,277.7933206
2022-01-02T04:00:27.925000,27.9,102.0176157
2022-01-02T04:00:27.975000,27.95,203.7295593
2022-01-02T04:00:28.025000,28,105.0698107
2022-01-02T04:00:28.075000,28.05,74.28007467
2022-01-02T04:00:28.125000,28.1,216.3369242
2022-01-02T04:00:28.175000,28.15,202.4985431
2022-01-02T04:00:28.225000,28.2,177.0491342
2022-01-02T04:00:28.275000,28.25,172.0122411
2022-01-02T04:00:28.325000,28.3,186.5898416
2022-01-02T04:00:28.375000,28.35,193.1658438
2022-01-02T04:00:28.425000,28.4,186.3332119
2022-01-02T04:00:28.475000,28.45,200.0948839
2022-01-02T04:00:28.525000,28.5,159.1335668
2022-01-02T04:00:28.575000,28.55,161.2034834
2022-01-02T04:00:28.625000,28.6,197.4910852
2022-01-02T04:00:28.675000,28.65,217.6518519
2022-01-02T04:00:28.725000,28.7,195.4289102
2022-01-02T04:00:28.775000,28.75,126.1186783
2022-01-02T04:00:28.825000,28.8,136.2964038
2022-01-02T04:00:28.875000,28.85,147.4079936
2022-01-02T04:00:28.925000,28.9,200.3203165
2022-01-02T04:00:28.975000,28.95,214.2761672
2022-01-02T04:00:29.025000,29,77.1111559
2022-01-02T04:00:29.075000,29.05,105.5213497
2022-01-02T04:00:29.125000,29.1,247.2270873
2022-01-02T04:00:29.175000,29.15,203.7119794
2022-01-02T04:00:29.225000,29.2,132.6125903
2022-01-02T04:00:29.275000,29.25,146.5773709
2022-01-02T04:00:29.325000,29.3,115.5990377
2022-01-02T04:00:29.375000,29.35,155.3102561
2022-01-02T04:00:29.425000,29.4,219.9709085
2022-01-02T04:00:29.475000,29.45,194.4899959
2022-01-02T04:00:29.525000,29.5,196.6213151
2022-01-02T04:00:29.575000,29.55,150.7171403
2022-01-02T04:00:29.625000,29.6,154.6443814
2022-01-02T04:00:29.675000,29.65,222.4818646
2022-01-02T04:00:29.725000,29.7,190.3403789
2022-01-02T04:00:29.775000,29.75,185.0411825
2022-01-02T04:00:29.825000,29.8,119.3086487
2022-01-02T04:00:29.875000,29.85,80.40449774
2022-01-02T04:00:29.925000,29.9,270.6127249
2022-01-02T04:00:29.975000,29.95,238.3217458
2022-01-02T04:00:30.025000,30,112.560168
2022-01-02T04:00:30.075000,30.05,211.8399699
2022-01-02T04:00:30.125000,30.1,147.5333055
2022-01-02T04:00:30.175000,30.15,147.7405172
2022-01-02T04:00:30.225000,30.2,221.1257461
2022-01-02T04:00:30.275000,30.25,123.7309429
2022-01-02T04:00:30.325000,30.3,161.5187524
2022-01-02T04:00:30.375000,30.35,175.8551814
2022-01-02T04:00:30.425000,30.4,180.7975627
2022-01-02T04:00:30.475000,30.45,256.4999201
2022-01-02T04:00:30.525000,30.5,212.4283718
2022-01-02T04:00:30.575000,30.55,183.3864908
2022-01-02T04:00:30.625000,30.6,137.2472931
2022-01-02T04:00:30.675000,30.65,161.112397
2022-01-02T04:00:30.725000,30.7,251.4056092
2022-01-02T04:00:30.775000,30.75,154.8765172
2022-01-02T04:00:30.825000,30.8,94.25859998
2022-01-02T04:00:30.875000,30.85,153.3643233
2022-01-02T04:00:30.925000,30.9,132.6093866
2022-01-02T04:00:30.975000,30.95,113.7183269
2022-01-02T04:00:31.025000,31,145.3484576
2022-01-02T04:00:31.075000,31.05,110.1977684
2022-01-02T04:00:31.125000,31.1,112.2536804
2022-01-02T04:00:31.175000,31.15,198.4977997
2022-01-02T04:00:31.225000,31.2,151.8023409
2022-01-02T04:00:31.275000,31.25,128.02122
2022-01-02T04:00:31.325000,31.3,185.7345411
2022-01-02T04:00:31.375000,31.35,106.2493857
2022-01-02T04:00:31.425000,31.4,126.5647652
2022-01-02T04:00:31.475000,31.45,254.6401138
2022-01-02T04:00:31.525000,31.5,225.058383
2022-01-02T04:00:31.575000,31.55,162.6645492
2022-01-02T04:00:31.625000,31.6,185.9860713
2022-01-02T04:00:31.675000,31.65,213.205314
2022-01-02T04:00:31.725000,31.7,224.047084
2022-01-02T04:00:31.775000,31.75,221.3705171
2022-01-02T04:00:31.825000,31.8,147.0938913
2022-01-02T04:00:31.875000,31.85,147.2517674
2022-01-02T04:00:31.925000,31.9,233.6502867
2022-01-02T04:00:31.975000,31.95,220.2958733
2022-01-02T04:00:32.025000,32,160.3342021
2022-01-02T04:00:32.075000,32.05,104.1644188
2022-01-02T04:00:32.125000,32.1,168.4329857
2022-01-02T04:00:32.175000,32.15,245.4401415
2022-01-02T04:00:32.225000,32.2,206.7239785
2022-01-02T04:00:32.275000,32.25,234.1878566
2022-01-02T04:00:32.325000,32.3,177.8573961
2022-01-02T04:00:32.375000,32.35,161.4397732
2022-01-02T04:00:32.425000,32.4,232.8496015
2022-01-02T04:00:32.475000,32.45,230.1183025
2022-01-02T04:00:32.525000,32.5,287.005271
2022-01-02T04:00:32.575000,32.55,217.791045
2022-01-02T04:00:32.625000,32.6,191.547977
2022-01-02T04:00:32.675000,32.65,324.903659
2022-01-02T04:00:32.725000,32.7,318.2896903
2022-01-02T04:00:32.775000,32.75,254.7907441
2022-01-02T04:00:32.825000,32.8,219.6651701
2022-01-02T04:00:32.875000,32.85,254.2001737
2022-01-02T04:00:32.925000,32.9,299.5795331
2022-01-02T04:00:32.975000,32.95,250.6491434
2022-01-02T04:00:33.025000,33,177.0729105
2022-01-02T04:00:33.075000,33.05,173.2776257
2022-01-02T04:00:33.125000,33.1,250.2113667
2022-01-02T04:00:33.175000,33.15,295.7033778
2022-01-02T04:00:33.225000,33.2,257.4626798
2022-01-02T04:00:33.275000,33.25,190.5807916
2022-01-02T04:00:33.325000,33.3,247.9459431
2022-01-02T04:00:33.375000,33.35,336.9557506
2022-01-02T04:00:33.425000,33.4,249.2639862
2022-01-02T04:00:33.475000,33.45,237.568853
2022-01-02T04:00:33.525000,33.5,301.9810918
2022-01-02T04:00:33.575000,33.55,216.1162968
2022-01-02T04:00:33.625000,33.6,210.3193144
2022-01-02T04:00:33.675000,33.65,316.3776362
2022-01-02T04:00:33.725000,33.7,315.5668163
2022-01-02T04:00:33.775000,33.75,235.4891476
2022-01-02T04:00:33.825000,33.8,247.5233418
2022-01-02T04:00:33.875000,33.85,320.0528789
2022-01-02T04:00:33.925000,33.9,269.6298808
2022-01-02T04:00:33.975000,33.95,223.134141
2022-01-02T04:00:34.025000,34,229.2167976
2022-01-02T04:00:34.075000,34.05,209.4805415
2022-01-02T04:00:34.125000,34.1,275.1671928
2022-01-02T04:00:34.175000,34.15,322.0149534
2022-01-02T04:00:34.225000,34.2,240.644626
2022-01-02T04:00:34.275000,34.25,188.057751
2022-01-02T04:00:34.325000,34.3,228.947105
2022-01-02T04:00:34.375000,34.35,254.9332452
2022-01-02T04:00:34.425000,34.4,260.0289964
2022-01-02T04:00:34.475000,34.45,271.0995151
2022-01-02T04:00:34.525000,34.5,204.4864522
2022-01-02T04:00:34.575000,34.55,151.7821356
2022-01-02T04:00:34.625000,34.6,230.5893982
2022-01-02T04:00:34.675000,34.65,270.5607685
2022-01-02T04:00:34.725000,34.7,240.7580652
2022-01-02T04:00:34.775000,34.75,200.9662367
2022-01-02T04:00:34.825000,34.8,134.222334
2022-01-02T04:00:34.875000,34.85,204.1315636
2022-01-02T04:00:34.925000,34.9,224.1733909
2022-01-02T04:00:34.975000,34.95,134.4309959
2022-01-02T04:00:35.025000,35,152.4670212
2022-01-02T04:00:35.075000,35.05,92.62868896
2022-01-02T04:00:35.125000,35.1,93.68478806
2022-01-02T04:00:35.175000,35.15,203.6072186
2022-01-02T04:00:35.225000,35.2,190.6933218
2022-01-02T04:00:35.275000,35.25,152.7972785
2022-01-02T04:00:35.325000,35.3,106.89609
2022-01-02T04:00:35.375000,35.35,132.9330077
2022-01-02T04:00:35.425000,35.4,243.925541
2022-01-02T04:00:35.475000,35.45,280.9743717
2022-01-02T04:00:35.525000,35.5,193.0759105
2022-01-02T04:00:35.575000,35.55,141.1495171
2022-01-02T04:00:35.625000,35.6,246.1771125
2022-01-02T04:00:35.675000,35.65,245.2346218
2022-01-02T04:00:35.725000,35.7,217.2928872
2022-01-02T04:00:35.775000,35.75,253.3415226
2022-01-02T04:00:35.825000,35.8,102.3985248
2022-01-02T04:00:35.875000,35.85,84.44336463
2022-01-02T04:00:35.925000,35.9,186.4861399
2022-01-02T04:00:35.975000,35.95,108.5290909
2022-01-02T04:00:36.025000,36,142.5711517
2022-01-02T04:00:36.075000,36.05,194.613205
2022-01-02T04:00:36.125000,36.1,123.6552582
2022-01-02T04:00:36.175000,36.15,165.6973114
2022-01-02T04:00:36.225000,36.2,228.7393799
2022-01-02T04:00:36.275000,36.25,173.7814331
2022-01-02T04:00:36.325000,36.3,120.8234863
2022-01-02T04:00:36.375000,36.35,155.8655396
2022-01-02T04:00:36.425000,36.4,233.9075928
2022-01-02T04:00:36.475000,36.45,232.949646
2022-01-02T04:00:36.525000,36.5,139.9917145
2022-01-02T04:00:36.575000,36.55,176.0337677
2022-01-02T04:00:36.625000,36.6,174.0758209
2022-01-02T04:00:36.675000,36.65,114.1178741
2022-01-02T04:00:36.725000,36.7,234.1599426
2022-01-02T04:00:36.775000,36.75,208.2019958
2022-01-02T04:00:36.825000,36.8,96.24404907
2022-01-02T04:00:36.875000,36.85,129.2861023
2022-01-02T04:00:36.925000,36.9,157.3281555
2022-01-02T04:00:36.975000,36.95,164.3702087
2022-01-02T04:00:37.025000,37,165.412262
2022-01-02T04:00:37.075000,37.05,169.4543304
2022-01-02T04:00:37.125000,37.1,102.4963837
2022-01-02T04:00:37.175000,37.15,56.53843689
2022-01-02T04:00:37.225000,37.2,165.5804901
2022-01-02T04:00:37.275000,37.25,199.6225586
2022-01-02T04:00:37.325000,37.3,144.6646118
2022-01-02T04:00:37.375000,37.35,182.706665
2022-01-02T04:00:37.425000,37.4,126.7487183
2022-01-02T04:00:37.475000,37.45,97.79077148
2022-01-02T04:00:37.525000,37.5,226.8328247
2022-01-02T04:00:37.575000,37.55,188.8748779
2022-01-02T04:00:37.625000,37.6,142.9169464
2022-01-02T04:00:37.675000,37.65,205.9589996
2022-01-02T04:00:37.725000,37.7,187.0010529
2022-01-02T04:00:37.775000,37.75,174.0431061
2022-01-02T04:00:37.825000,37.8,157.0851746
2022-01-02T04:00:37.875000,37.85,134.1272278
2022-01-02T04:00:37.925000,37.9,113.169281
2022-01-02T04:00:37.975000,37.95,139.2113342
2022-01-02T04:00:38.025000,38,161.2533875
2022-01-02T04:00:38.075000,38.05,38.2954483
2022-01-02T04:00:38.125000,38.1,46.33750153
2022-01-02T04:00:38.175000,38.15,86.37956238
2022-01-02T04:00:38.225000,38.2,107.4216156
2022-01-02T04:00:38.275000,38.25,259.4636841
2022-01-02T04:00:38.325000,38.3,216.5057373
2022-01-02T04:00:38.375000,38.35,138.5477905
2022-01-02T04:00:38.425000,38.4,147.5898438
2022-01-02T04:00:38.475000,38.45,171.631897
2022-01-02T04:00:38.525000,38.5,221.6739502
2022-01-02T04:00:38.575000,38.55,196.7160034
2022-01-02T04:00:38.625000,38.6,214.7580566
2022-01-02T04:00:38.675000,38.65,172.8001251
2022-01-02T04:00:38.725000,38.7,137.8421783
2022-01-02T04:00:38.775000,38.75,197.8842316
2022-01-02T04:00:38.825000,38.8,168.9262848
2022-01-02T04:00:38.875000,38.85,127.9683456
2022-01-02T04:00:38.925000,38.9,150.0104065
2022-01-02T04:00:38.975000,38.95,188.0524597
2022-01-02T04:00:39.025000,39,149.0945129
2022-01-02T04:00:39.075000,39.05,131.1365662
2022-01-02T04:00:39.125000,39.1,182.1786194
2022-01-02T04:00:39.175000,39.15,166.2206879
2022-01-02T04:00:39.225000,39.2,152.2627411
2022-01-02T04:00:39.275000,39.25,189.3047943
2022-01-02T04:00:39.325000,39.3,187.3468475
2022-01-02T04:00:39.375000,39.35,127.3889084
2022-01-02T04:00:39.425000,39.4,181.4309692
2022-01-02T04:00:39.475000,39.45,213.4730225
2022-01-02T04:00:39.525000,39.5,160.5150757
2022-01-02T04:00:39.575000,39.55,308.5571289
2022-01-02T04:00:39.625000,39.6,297.5991821
2022-01-02T04:00:39.675000,39.65,74.64124298
2022-01-02T04:00:39.725000,39.7,119.6833038
2022-01-02T04:00:39.775000,39.75,173.7253571
2022-01-02T04:00:39.825000,39.8,111.7674103
2022-01-02T04:00:39.875000,39.85,173.8094635
2022-01-02T04:00:39.925000,39.9,234.851532
2022-01-02T04:00:39.975000,39.95,181.8935852
2022-01-02T04:00:40.025000,40,103.9356384
2022-01-02T04:00:40.075000,40.05,152.9776917
2022-01-02T04:00:40.125000,40.1,170.0197449
2022-01-02T04:00:40.175000,40.15,71.06180573
2022-01-02T04:00:40.225000,40.2,168.1038666
2022-01-02T04:00:40.275000,40.25,218.1459198
2022-01-02T04:00:40.325000,40.3,92.18797302
2022-01-02T04:00:40.375000,40.35,182.2300262
2022-01-02T04:00:40.425000,40.4,233.2720947
2022-01-02T04:00:40.475000,40.45,129.3141479
2022-01-02T04:00:40.525000,40.5,219.3562012
2022-01-02T04:00:40.575000,40.55,258.3982544
2022-01-02T04:00:40.625000,40.6,152.4403076
2022-01-02T04:00:40.675000,40.65,185.4823608
2022-01-02T04:00:40.725000,40.7,232.5244141
2022-01-02T04:00:40.775000,40.75,197.5664825
2022-01-02T04:00:40.825000,40.8,204.6085358
2022-01-02T04:00:40.875000,40.85,251.650589
2022-01-02T04:00:40.925000,40.9,167.6926575
2022-01-02T04:00:40.975000,40.95,70.73470306
2022-01-02T04:00:41.025000,41,202.7767639
2022-01-02T04:00:41.075000,41.05,229.8188171
2022-01-02T04:00:41.125000,41.1,111.8608704
2022-01-02T04:00:41.175000,41.15,153.9029236
2022-01-02T04:00:41.225000,41.2,193.9449768
2022-01-02T04:00:41.275000,41.25,204.98703
2022-01-02T04:00:41.325000,41.3,252.0290985
2022-01-02T04:00:41.375000,41.35,222.0711517
2022-01-02T04:00:41.425000,41.4,147.113205
2022-01-02T04:00:41.475000,41.45,157.1552734
2022-01-02T04:00:41.525000,41.5,247.1973267
2022-01-02T04:00:41.575000,41.55,234.2393799
2022-01-02T04:00:41.625000,41.6,208.2814331
2022-01-02T04:00:41.675000,41.65,253.3234863
2022-01-02T04:00:41.725000,41.7,186.3655396
2022-01-02T04:00:41.775000,41.75,137.407608
2022-01-02T04:00:41.825000,41.8,195.4496613
2022-01-02T04:00:41.875000,41.85,207.4917145
2022-01-02T04:00:41.925000,41.9,124.5337677
2022-01-02T04:00:41.975000,41.95,133.5758209
2022-01-02T04:00:42.025000,42,226.6178894
2022-01-02T04:00:42.075000,42.05,169.6599426
2022-01-02T04:00:42.125000,42.1,180.7019958
2022-01-02T04:00:42.175000,42.15,239.7440491
2022-01-02T04:00:42.225000,42.2,161.7861023
2022-01-02T04:00:42.275000,42.25,155.8281555
2022-01-02T04:00:42.325000,42.3,199.8702087
2022-01-02T04:00:42.375000,42.35,161.9122772
2022-01-02T04:00:42.425000,42.4,154.9543304
2022-01-02T04:00:42.475000,42.45,249.9963989
2022-01-02T04:00:42.525000,42.5,253.0384521
2022-01-02T04:00:42.575000,42.55,177.0805054
2022-01-02T04:00:42.625000,42.6,212.1225586
2022-01-02T04:00:42.675000,42.65,239.1646118
2022-01-02T04:00:42.725000,42.7,164.206665
2022-01-02T04:00:42.775000,42.75,185.2487183
2022-01-02T04:00:42.825000,42.8,243.2907715
2022-01-02T04:00:42.875000,42.85,156.33284
2022-01-02T04:00:42.925000,42.9,117.3748932
2022-01-02T04:00:42.975000,42.95,192.4169464
2022-01-02T04:00:43.025000,43,190.4590149
2022-01-02T04:00:43.075000,43.05,150.5010681
2022-01-02T04:00:43.125000,43.1,205.5431213
2022-01-02T04:00:43.175000,43.15,166.5851746
2022-01-02T04:00:43.225000,43.2,133.6272278
2022-01-02T04:00:43.275000,43.25,241.669281
2022-01-02T04:00:43.325000,43.3,187.7113342
2022-01-02T04:00:43.375000,43.35,143.7534027
2022-01-02T04:00:43.425000,43.4,200.7954559
2022-01-02T04:00:43.475000,43.45,240.8375092
2022-01-02T04:00:43.525000,43.5,227.8795776
2022-01-02T04:00:43.575000,43.55,176.9216309
2022-01-02T04:00:43.625000,43.6,285.9636841
2022-01-02T04:00:43.675000,43.65,216.0057373
2022-01-02T04:00:43.725000,43.7,93.04779053
2022-01-02T04:00:43.775000,43.75,243.0898438
2022-01-02T04:00:43.825000,43.8,214.131897
2022-01-02T04:00:43.875000,43.85,170.1739655
2022-01-02T04:00:43.925000,43.9,233.2160187
2022-01-02T04:00:43.975000,43.95,158.2580719
2022-01-02T04:00:44.025000,44,176.3001251
2022-01-02T04:00:44.075000,44.05,216.3421936
2022-01-02T04:00:44.125000,44.1,183.3842468
2022-01-02T04:00:44.175000,44.15,186.4263
2022-01-02T04:00:44.225000,44.2,139.4683533
2022-01-02T04:00:44.275000,44.25,189.5104065
2022-01-02T04:00:44.325000,44.3,240.5524597
2022-01-02T04:00:44.375000,44.35,171.5945129
2022-01-02T04:00:44.425000,44.4,209.6365814
2022-01-02T04:00:44.475000,44.45,155.6786346
2022-01-02T04:00:44.525000,44.5,176.7206879
2022-01-02T04:00:44.575000,44.55,364.7627563
2022-01-02T04:00:44.625000,44.6,261.8048096
2022-01-02T04:00:44.675000,44.65,178.8468628
2022-01-02T04:00:44.725000,44.7,213.888916
2022-01-02T04:00:44.775000,44.75,124.9309692
2022-01-02T04:00:44.825000,44.8,156.9730225
2022-01-02T04:00:44.875000,44.85,342.0150757
2022-01-02T04:00:44.925000,44.9,349.0571289
2022-01-02T04:00:44.975000,44.95,143.0991974
2022-01-02T04:00:45.025000,45,115.1412506
2022-01-02T04:00:45.075000,45.05,212.1833038
2022-01-02T04:00:45.125000,45.1,174.2253723
2022-01-02T04:00:45.175000,45.15,142.2674255
2022-01-02T04:00:45.225000,45.2,184.3094788
2022-01-02T04:00:45.275000,45.25,125.351532
2022-01-02T04:00:45.325000,45.3,127.3935852
2022-01-02T04:00:45.375000,45.35,303.4356384
2022-01-02T04:00:45.425000,45.4,248.4776917
2022-01-02T04:00:45.475000,45.45,118.5197601
2022-01-02T04:00:45.525000,45.5,133.5618134
2022-01-02T04:00:45.575000,45.55,166.6038666
2022-01-02T04:00:45.625000,45.6,235.6459351
2022-01-02T04:00:45.675000,45.65,209.6879883
2022-01-02T04:00:45.725000,45.7,119.7300339
2022-01-02T04:00:45.775000,45.75,30.77209473
2022-01-02T04:00:45.825000,45.8,93.81414795
2022-01-02T04:00:45.875000,45.85,288.8562012
2022-01-02T04:00:45.925000,45.9,194.8982544
2022-01-02T04:00:45.975000,45.95,45.94031525
2022-01-02T04:00:46.025000,46,78.9823761
2022-01-02T04:00:46.075000,46.05,134.0244293
2022-01-02T04:00:46.125000,46.1,236.0664978
2022-01-02T04:00:46.175000,46.15,239.108551
2022-01-02T04:00:46.225000,46.2,84.15060425
2022-01-02T04:00:46.275000,46.25,-38.80734253
2022-01-02T04:00:46.325000,46.3,74.23471069
2022-01-02T04:00:46.375000,46.35,228.2767639
2022-01-02T04:00:46.425000,46.4,108.3188248
2022-01-02T04:00:46.475000,46.45,62.36087799
2022-01-02T04:00:46.525000,46.5,138.4029388
2022-01-02T04:00:46.575000,46.55,89.44499207
2022-01-02T04:00:46.625000,46.6,199.4870453
2022-01-02T04:00:46.675000,46.65,248.5291138
2022-01-02T04:00:46.725000,46.7,80.57115936
2022-01-02T04:00:46.775000,46.75,98.61322021
2022-01-02T04:00:46.825000,46.8,137.6552734
2022-01-02T04:00:46.875000,46.85,113.6973267
2022-01-02T04:00:46.925000,46.9,114.7393875
2022-01-02T04:00:46.975000,46.95,47.78144073
2022-01-02T04:00:47.025000,47,23.82349396
2022-01-02T04:00:47.075000,47.05,78.86555481
2022-01-02T04:00:47.125000,47.1,178.907608
2022-01-02T04:00:47.175000,47.15,184.9496613
2022-01-02T04:00:47.225000,47.2,46.99172211
2022-01-02T04:00:47.275000,47.25,35.03377533
2022-01-02T04:00:47.325000,47.3,95.07583618
2022-01-02T04:00:47.375000,47.35,75.1178894
2022-01-02T04:00:47.425000,47.4,141.1599426
2022-01-02T04:00:47.475000,47.45,152.2019958
2022-01-02T04:00:47.525000,47.5,71.2440567
2022-01-02T04:00:47.575000,47.55,71.28611755
2022-01-02T04:00:47.625000,47.6,115.3281708
2022-01-02T04:00:47.675000,47.65,124.370224
2022-01-02T04:00:47.725000,47.7,29.41228485
2022-01-02T04:00:47.775000,47.75,94.45433807
2022-01-02T04:00:47.825000,47.8,151.4963989
2022-01-02T04:00:47.875000,47.85,-19.46154785
2022-01-02T04:00:47.925000,47.9,64.58050537
2022-01-02T04:00:47.975000,47.95,137.6225586
2022-01-02T04:00:48.025000,48,-69.33537292
2022-01-02T04:00:48.075000,48.05,28.70667267
2022-01-02T04:00:48.125000,48.1,138.7487335
2022-01-02T04:00:48.175000,48.15,-90.20921326
2022-01-02T04:00:48.225000,48.2,42.8328476
2022-01-02T04:00:48.275000,48.25,89.87490082
2022-01-02T04:00:48.325000,48.3,-115.0830383
2022-01-02T04:00:48.375000,48.35,139.9590149
2022-01-02T04:00:48.425000,48.4,176.0010681
2022-01-02T04:00:48.475000,48.45,70.04312134
2022-01-02T04:00:48.525000,48.5,119.0851822
2022-01-02T04:00:48.575000,48.55,21.12723541
2022-01-02T04:00:48.625000,48.6,47.16929626
2022-01-02T04:00:48.675000,48.65,54.21134949
2022-01-02T04:00:48.725000,48.7,94.25340271
2022-01-02T04:00:48.775000,48.75,54.29546356
2022-01-02T04:00:48.825000,48.8,-77.66247559
2022-01-02T04:00:48.875000,48.85,56.37957764
2022-01-02T04:00:48.925000,48.9,55.42163086
2022-01-02T04:00:48.975000,48.95,27.46368408
2022-01-02T04:00:49.025000,49,142.5057373
2022-01-02T04:00:49.075000,49.05,125.5477982
2022-01-02T04:00:49.125000,49.1,69.58985901
2022-01-02T04:00:49.175000,49.15,2.631912231
2022-01-02T04:00:49.225000,49.2,-28.32603455
2022-01-02T04:00:49.275000,49.25,-20.28398132
2022-01-02T04:00:49.325000,49.3,85.75807953
2022-01-02T04:00:49.375000,49.35,244.8001404
2022-01-02T04:00:49.425000,49.4,130.8421936
2022-01-02T04:00:49.475000,49.45,-34.11575317
2022-01-02T04:00:49.525000,49.5,24.92630768
2022-01-02T04:00:49.575000,49.55,62.9683609
2022-01-02T04:00:49.625000,49.6,104.0104141
2022-01-02T04:00:49.675000,49.65,171.052475
2022-01-02T04:00:49.725000,49.7,59.0945282
2022-01-02T04:00:49.775000,49.75,19.13658142
2022-01-02T04:00:49.825000,49.8,125.1786423
